order_id,customer_id,product_id,factory_id,order_date,ship_date,quantity,unit_price,discount_pct,revenue,region,sales_channel,priority
ORD03621,CUST365,PROD083,FACT02,2022-10-03,2022-10-05,161,401.31,18.4,52722.5,Middle East,Distributor,High
ORD03622,CUST032,PROD028,FACT07,2022-11-22,2022-11-27,194,151.02,24.7,22061.3,South Asia,Direct,High
ORD03623,CUST425,PROD105,FACT12,2023-07-11,2023-07-20,266,210.37,9.5,50642.37,Europe,Online B2B,Medium
ORD03624,CUST455,PROD083,FACT07,2023-05-28,2023-06-11,83,398.23,8.9,30111.36,North America,Direct,High
ORD03625,CUST445,PROD096,FACT03,2022-10-22,2022-11-04,168,393.1,15.7,55672.39,Europe,Online B2B,Low
ORD03626,CUST063,PROD083,FACT06,2023-01-10,2023-01-18,329,407.15,9.5,121226.88,North America,Government Tender,Medium
ORD03627,CUST445,PROD089,FACT08,2022-02-25,2022-03-05,143,327.35,10.2,42036.32,Europe,Direct,Medium
ORD03628,CUST364,PROD015,FACT10,2024-06-30,2024-07-08,43,84.17,8.4,3315.29,Middle East,Online B2B,High
ORD03629,CUST108,PROD120,FACT08,2022-01-20,2022-02-02,344,623.28,1.0,212264.24,Europe,Distributor,High
ORD03630,CUST014,PROD019,FACT03,2024-05-01,2024-05-07,12,215.76,3.3,2503.68,Asia Pacific,Government Tender,High
ORD03631,CUST023,PROD028,FACT06,2023-08-14,2023-08-26,22,152.11,18.4,2730.68,North America,Online B2B,High
ORD03632,CUST111,PROD008,FACT02,2024-07-09,2024-07-22,18,586.04,10.0,9493.85,Europe,Distributor,Medium
ORD03633,CUST321,PROD093,FACT02,2023-01-01,2023-01-14,450,526.86,15.8,199627.25,South Asia,Government Tender,High
ORD03634,CUST160,PROD005,FACT08,2022-01-01,2022-01-12,62,361.37,16.3,18752.93,Asia Pacific,Direct,Low
ORD03635,CUST041,PROD101,FACT11,2024-07-01,2024-07-05,189,353.25,17.5,55080.51,North America,Distributor,Low
ORD03636,CUST282,PROD009,FACT10,2024-04-27,2024-05-08,444,298.6,11.4,117464.46,Europe,Online B2B,Medium
ORD03637,CUST304,PROD019,FACT05,2023-12-26,2024-01-09,79,212.66,0.3,16749.74,Middle East,Direct,Low
ORD03638,CUST457,PROD098,FACT05,2024-01-30,2024-02-07,490,288.68,16.7,117830.52,Europe,Government Tender,Medium
ORD03639,CUST144,PROD105,FACT11,2022-08-15,2022-08-24,167,194.26,10.2,29132.4,North America,Online B2B,Medium
ORD03640,CUST415,PROD055,FACT04,2024-11-13,2024-11-21,457,536.99,14.8,209084.57,North America,Distributor,High
ORD03641,CUST450,PROD008,FACT11,2023-12-03,2023-12-10,150,569.52,7.8,78764.62,Europe,Direct,Low
ORD03642,CUST288,PROD033,FACT10,2022-11-04,2022-11-14,465,278.9,11.2,115163.39,North America,Direct,Medium
ORD03643,CUST394,PROD085,FACT04,2024-08-19,2024-09-02,398,504.73,17.3,166129.86,Europe,Direct,Medium
ORD03644,CUST153,PROD064,FACT08,2023-07-23,2023-08-04,223,718.13,23.9,121868.82,South Asia,Distributor,Low
ORD03645,CUST082,PROD043,FACT03,2023-09-13,2023-09-20,105,156.46,10.3,14736.19,Asia Pacific,Online B2B,High
ORD03646,CUST365,PROD016,FACT11,2023-10-15,2023-10-21,254,327.88,21.7,65209.43,Middle East,Distributor,Medium
ORD03647,CUST226,PROD061,FACT03,2024-03-07,2024-03-19,7,516.36,8.7,3300.06,Middle East,Distributor,Low
ORD03648,CUST477,PROD024,FACT08,2023-04-25,2023-05-02,495,732.36,23.4,277688.94,Europe,Direct,Medium
ORD03649,CUST429,PROD066,FACT03,2024-06-20,2024-07-01,163,1128.7,2.2,179930.58,North America,Direct,Medium
ORD03650,CUST152,PROD046,FACT12,2024-06-15,2024-06-20,290,1368.46,6.7,370264.22,Asia Pacific,Government Tender,Medium
ORD03651,CUST259,PROD102,FACT02,2024-07-08,2024-07-22,195,96.81,9.0,17178.93,Asia Pacific,Direct,Medium
ORD03652,CUST318,PROD012,FACT11,2023-08-09,2023-08-23,319,219.71,13.1,60906.03,Europe,Direct,Medium
ORD03653,CUST079,PROD002,FACT05,2022-09-19,2022-09-26,130,442.67,14.6,49145.22,Asia Pacific,Online B2B,Low
ORD03654,CUST195,PROD078,FACT11,2023-02-08,2023-02-13,109,166.14,0.0,18109.26,Europe,Distributor,High
ORD03655,CUST439,PROD053,FACT03,2023-11-26,2023-12-02,219,525.46,24.6,86767.11,Europe,Direct,Medium
ORD03656,CUST223,PROD047,FACT06,2024-02-25,2024-03-10,429,149.87,0.4,64037.05,South Asia,Government Tender,Medium
ORD03657,CUST266,PROD013,FACT11,2022-10-04,2022-10-11,319,479.67,2.3,149495.39,Asia Pacific,Distributor,Medium
ORD03658,CUST230,PROD085,FACT07,2023-11-08,2023-11-10,130,546.81,16.3,59498.4,Asia Pacific,Direct,Medium
ORD03659,CUST439,PROD014,FACT03,2022-08-05,2022-08-12,244,341.5,17.4,68827.28,Europe,Online B2B,Low
ORD03660,CUST150,PROD016,FACT09,2022-07-09,2022-07-16,438,308.84,12.5,118362.93,Europe,Direct,Low
ORD03661,CUST398,PROD033,FACT10,2024-11-07,2024-11-09,307,275.98,6.7,79049.23,Europe,Distributor,Medium
ORD03662,CUST457,PROD071,FACT01,2024-01-14,2024-01-22,297,1155.34,18.2,280685.23,Europe,Online B2B,High
ORD03663,CUST466,PROD088,FACT07,2022-08-31,2022-09-13,389,463.55,3.0,174911.32,Middle East,Government Tender,High
ORD03664,CUST136,PROD033,FACT04,2022-02-22,2022-03-05,85,282.29,18.5,19555.64,Asia Pacific,Distributor,Medium
ORD03665,CUST123,PROD042,FACT07,2023-07-16,2023-07-22,255,449.13,5.2,108572.69,Europe,Direct,Low
ORD03666,CUST358,PROD086,FACT09,2024-02-11,2024-02-20,327,970.35,1.5,312544.88,Asia Pacific,Distributor,Medium
ORD03667,CUST399,PROD076,FACT09,2022-11-15,2022-11-21,409,882.95,24.2,273733.92,Asia Pacific,Government Tender,Medium
ORD03668,CUST110,PROD103,FACT01,2023-12-08,2023-12-19,237,191.44,1.2,44826.82,Middle East,Distributor,Medium
ORD03669,CUST143,PROD052,FACT10,2022-09-05,2022-09-11,1,223.49,10.2,200.69,Europe,Distributor,High
ORD03670,CUST436,PROD043,FACT12,2022-06-26,2022-06-29,265,162.58,13.6,37224.32,Middle East,Direct,High
ORD03671,CUST070,PROD054,FACT04,2022-01-13,2022-01-18,194,537.02,12.7,90950.78,Asia Pacific,Distributor,Medium
ORD03672,CUST054,PROD115,FACT07,2022-10-16,2022-10-21,451,566.55,13.6,220764.14,Europe,Online B2B,Low
ORD03673,CUST332,PROD084,FACT10,2023-03-07,2023-03-18,364,490.32,16.4,149206.34,Europe,Distributor,Low
ORD03674,CUST426,PROD067,FACT06,2023-07-30,2023-08-10,357,269.33,14.4,82305.09,North America,Direct,Medium
ORD03675,CUST403,PROD102,FACT09,2022-02-03,2022-02-12,122,100.04,21.4,9593.04,Europe,Distributor,Medium
ORD03676,CUST040,PROD101,FACT07,2023-10-03,2023-10-07,364,343.77,5.1,118750.53,Asia Pacific,Distributor,Medium
ORD03677,CUST197,PROD019,FACT03,2022-05-13,2022-05-15,4,221.5,24.8,666.27,Middle East,Distributor,Medium
ORD03678,CUST027,PROD008,FACT07,2024-06-15,2024-06-23,149,549.68,22.9,63146.69,Europe,Direct,Medium
ORD03679,CUST330,PROD017,FACT10,2024-09-08,2024-09-18,61,320.99,23.4,14998.58,Asia Pacific,Direct,Medium
ORD03680,CUST299,PROD078,FACT05,2023-02-05,2023-02-12,282,175.34,11.0,44006.83,Asia Pacific,Online B2B,High
ORD03681,CUST180,PROD108,FACT02,2023-08-29,2023-09-12,117,200.84,2.6,22887.32,Asia Pacific,Distributor,High
ORD03682,CUST046,PROD030,FACT10,2023-09-03,2023-09-17,172,87.22,12.5,13126.61,Asia Pacific,Government Tender,Medium
ORD03683,CUST142,PROD084,FACT03,2024-12-19,2024-12-22,421,483.72,10.1,183077.86,Asia Pacific,Online B2B,Medium
ORD03684,CUST320,PROD049,FACT06,2023-10-03,2023-10-06,334,556.09,0.2,185362.59,North America,Distributor,High
ORD03685,CUST445,PROD020,FACT06,2022-05-12,2022-05-14,238,367.76,22.1,68183.44,Europe,Direct,Low
ORD03686,CUST098,PROD120,FACT07,2023-01-28,2023-02-04,138,655.58,18.2,74004.49,Asia Pacific,Distributor,Low
ORD03687,CUST126,PROD035,FACT06,2024-03-23,2024-04-06,218,743.57,8.5,148319.91,North America,Direct,Medium
ORD03688,CUST058,PROD095,FACT09,2024-07-16,2024-07-25,458,240.54,18.1,90227.04,Middle East,Government Tender,Medium
ORD03689,CUST177,PROD080,FACT05,2023-08-04,2023-08-06,485,354.0,8.0,157954.8,Europe,Direct,High
ORD03690,CUST207,PROD049,FACT05,2022-01-14,2022-01-27,82,604.11,13.0,43097.21,Asia Pacific,Direct,Low
ORD03691,CUST285,PROD081,FACT08,2023-03-11,2023-03-13,219,252.74,4.2,53025.36,Europe,Direct,Medium
ORD03692,CUST154,PROD074,FACT08,2023-04-19,2023-04-21,337,486.16,7.3,151875.9,Asia Pacific,Distributor,High
ORD03693,CUST027,PROD087,FACT01,2022-05-31,2022-06-11,202,560.42,20.2,90337.46,Europe,Online B2B,Medium
ORD03694,CUST451,PROD067,FACT03,2023-04-15,2023-04-21,75,270.47,4.1,19453.55,North America,Direct,Medium
ORD03695,CUST323,PROD052,FACT06,2023-02-15,2023-02-23,47,228.08,12.1,9422.67,South Asia,Distributor,Low
ORD03696,CUST163,PROD019,FACT06,2022-12-11,2022-12-16,344,209.79,12.2,63363.29,Asia Pacific,Direct,Medium
ORD03697,CUST250,PROD043,FACT01,2024-03-14,2024-03-16,339,159.29,14.1,46385.41,Asia Pacific,Distributor,High
ORD03698,CUST188,PROD068,FACT02,2023-06-28,2023-06-30,236,91.67,18.4,17653.44,South Asia,Direct,Low
ORD03699,CUST445,PROD009,FACT10,2022-07-13,2022-07-24,464,303.33,15.2,119351.86,Europe,Distributor,Medium
ORD03700,CUST483,PROD074,FACT07,2024-07-26,2024-07-30,151,485.45,12.9,63846.87,Europe,Distributor,Medium
ORD03701,CUST370,PROD066,FACT01,2023-09-21,2023-09-27,376,1090.71,12.1,360484.02,Asia Pacific,Direct,Medium
ORD03702,CUST454,PROD086,FACT10,2023-03-06,2023-03-20,123,993.49,14.9,103991.58,Europe,Distributor,Low
ORD03703,CUST334,PROD037,FACT05,2022-08-05,2022-08-11,460,203.25,18.5,76198.42,Asia Pacific,Distributor,Medium
ORD03704,CUST090,PROD058,FACT01,2024-10-17,2024-10-27,246,554.73,13.7,117768.07,Asia Pacific,Distributor,High
ORD03705,CUST131,PROD077,FACT06,2024-08-27,2024-09-06,254,276.48,19.6,56461.64,Europe,Distributor,Medium
ORD03706,CUST417,PROD089,FACT07,2023-04-30,2023-05-10,54,332.64,18.5,14639.49,Europe,Online B2B,Low
ORD03707,CUST298,PROD094,FACT08,2023-08-24,2023-09-02,187,205.11,7.2,35593.97,Middle East,Distributor,Medium
ORD03708,CUST013,PROD053,FACT12,2022-12-26,2023-01-07,403,489.62,3.5,190410.77,Asia Pacific,Government Tender,Medium
ORD03709,CUST029,PROD071,FACT03,2023-10-31,2023-11-10,281,1068.35,11.3,266283.03,South Asia,Government Tender,Medium
ORD03710,CUST265,PROD048,FACT03,2023-02-25,2023-03-06,67,526.24,16.6,29405.24,Asia Pacific,Online B2B,Low
ORD03711,CUST032,PROD084,FACT11,2023-08-04,2023-08-18,141,483.73,18.4,55656.04,South Asia,Government Tender,Medium
ORD03712,CUST150,PROD118,FACT01,2024-02-21,2024-03-01,21,202.78,7.6,3934.74,Europe,Government Tender,Low
ORD03713,CUST086,PROD005,FACT12,2023-06-01,2023-06-10,22,364.42,20.4,6381.72,Europe,Direct,High
ORD03714,CUST058,PROD089,FACT03,2022-08-31,2022-09-09,175,347.74,12.9,53004.27,Middle East,Government Tender,Medium
ORD03715,CUST057,PROD086,FACT05,2023-09-22,2023-09-28,191,990.11,5.3,179088.13,Middle East,Direct,Medium
ORD03716,CUST482,PROD107,FACT06,2024-10-13,2024-10-24,285,163.59,6.2,43732.51,South Asia,Direct,Medium
ORD03717,CUST394,PROD120,FACT03,2022-06-21,2022-06-25,305,652.16,12.8,173448.47,Europe,Government Tender,High
ORD03718,CUST025,PROD103,FACT04,2023-10-17,2023-10-22,363,197.31,23.6,54720.38,Asia Pacific,Direct,Medium
ORD03719,CUST190,PROD106,FACT05,2024-02-08,2024-02-18,281,710.48,10.2,179281.1,Asia Pacific,Distributor,High
ORD03720,CUST447,PROD057,FACT05,2023-04-05,2023-04-13,407,366.1,1.4,146916.66,Middle East,Government Tender,Medium
ORD03721,CUST076,PROD035,FACT09,2023-06-16,2023-06-29,332,759.19,10.7,225081.61,Europe,Direct,Medium
ORD03722,CUST371,PROD107,FACT08,2022-10-18,2022-10-28,305,175.53,18.2,43792.98,Asia Pacific,Direct,Medium
ORD03723,CUST387,PROD102,FACT01,2023-10-21,2023-11-02,407,99.17,17.9,33137.36,South Asia,Distributor,Medium
ORD03724,CUST339,PROD107,FACT02,2024-05-01,2024-05-13,261,162.61,14.8,36159.91,North America,Online B2B,Medium
ORD03725,CUST225,PROD056,FACT12,2023-07-08,2023-07-22,157,262.38,9.3,37362.65,Asia Pacific,Online B2B,Low
ORD03726,CUST431,PROD012,FACT05,2023-03-04,2023-03-16,261,215.36,23.5,42999.85,Middle East,Online B2B,Medium
ORD03727,CUST183,PROD014,FACT12,2023-04-16,2023-04-24,39,326.7,23.7,9721.61,Europe,Direct,Medium
ORD03728,CUST154,PROD111,FACT03,2024-05-15,2024-05-28,483,1113.46,1.5,529734.16,Asia Pacific,Distributor,High
ORD03729,CUST269,PROD112,FACT07,2023-05-28,2023-06-06,419,101.52,0.1,42494.34,Europe,Online B2B,High
ORD03730,CUST391,PROD094,FACT11,2022-11-20,2022-12-03,337,210.4,16.5,59205.51,Europe,Online B2B,High
ORD03731,CUST418,PROD043,FACT06,2022-09-12,2022-09-16,30,166.15,11.5,4411.28,South Asia,Direct,Medium
ORD03732,CUST278,PROD091,FACT02,2023-12-22,2023-12-31,440,469.92,12.4,181125.96,South Asia,Direct,Medium
ORD03733,CUST340,PROD079,FACT08,2023-08-13,2023-08-18,258,295.56,21.8,59631.0,Middle East,Direct,Low
ORD03734,CUST363,PROD012,FACT05,2022-02-20,2022-02-27,271,207.83,16.7,46916.17,Asia Pacific,Online B2B,Medium
ORD03735,CUST023,PROD105,FACT06,2024-03-10,2024-03-12,51,197.45,21.2,7935.12,North America,Government Tender,Low
ORD03736,CUST432,PROD094,FACT08,2022-04-10,2022-04-13,279,205.2,20.8,45342.63,Asia Pacific,Direct,High
ORD03737,CUST014,PROD084,FACT06,2023-04-09,2023-04-17,234,526.72,4.7,117459.61,Asia Pacific,Direct,Low
ORD03738,CUST094,PROD098,FACT10,2023-05-14,2023-05-21,26,286.77,2.5,7269.62,Asia Pacific,Distributor,Medium
ORD03739,CUST343,PROD012,FACT03,2024-07-03,2024-07-17,11,222.41,9.3,2218.98,Asia Pacific,Government Tender,High
ORD03740,CUST367,PROD120,FACT07,2022-08-25,2022-09-05,384,674.25,20.2,206611.78,South Asia,Government Tender,Medium
ORD03741,CUST052,PROD025,FACT04,2023-04-17,2023-04-30,24,244.29,18.5,4778.31,North America,Distributor,Medium
ORD03742,CUST339,PROD088,FACT06,2022-06-06,2022-06-12,393,444.16,3.2,168969.12,North America,Direct,Medium
ORD03743,CUST423,PROD100,FACT06,2022-10-25,2022-11-02,462,594.64,4.2,263185.29,Asia Pacific,Direct,High
ORD03744,CUST041,PROD015,FACT11,2024-11-03,2024-11-06,216,82.55,20.6,14157.66,North America,Distributor,Medium
ORD03745,CUST164,PROD053,FACT05,2022-04-26,2022-05-07,327,532.99,14.4,149190.3,North America,Government Tender,High
ORD03746,CUST006,PROD101,FACT01,2022-05-19,2022-05-24,138,324.89,14.2,38468.28,Europe,Direct,High
ORD03747,CUST407,PROD049,FACT08,2022-03-16,2022-03-22,225,587.87,17.8,108726.56,Middle East,Online B2B,Low
ORD03748,CUST138,PROD106,FACT10,2024-03-25,2024-04-03,353,674.15,13.3,206324.28,Asia Pacific,Direct,Medium
ORD03749,CUST099,PROD091,FACT02,2024-11-13,2024-11-20,110,434.89,0.4,47646.55,Asia Pacific,Distributor,Medium
ORD03750,CUST341,PROD075,FACT04,2023-02-10,2023-02-17,475,652.2,12.9,269831.44,Asia Pacific,Online B2B,Medium
ORD03751,CUST224,PROD045,FACT12,2024-08-08,2024-08-14,328,522.52,7.1,159218.11,Asia Pacific,Distributor,Low
ORD03752,CUST316,PROD008,FACT03,2023-07-21,2023-08-01,206,538.19,21.7,86808.97,Middle East,Online B2B,Medium
ORD03753,CUST030,PROD083,FACT06,2022-11-22,2022-12-06,71,405.84,10.1,25904.36,Asia Pacific,Online B2B,Medium
ORD03754,CUST225,PROD112,FACT11,2022-11-25,2022-12-01,210,104.08,13.0,19015.42,Asia Pacific,Direct,Low
ORD03755,CUST326,PROD094,FACT01,2022-03-30,2022-04-01,185,222.21,8.9,37450.16,North America,Distributor,High
ORD03756,CUST261,PROD048,FACT09,2022-01-15,2022-01-28,90,533.41,13.6,41477.96,Asia Pacific,Online B2B,Medium
ORD03757,CUST247,PROD035,FACT05,2023-09-26,2023-10-01,247,761.91,15.2,159586.62,Asia Pacific,Direct,Medium
ORD03758,CUST079,PROD054,FACT05,2022-06-27,2022-07-07,383,536.17,13.0,178657.21,Asia Pacific,Distributor,Medium
ORD03759,CUST185,PROD085,FACT04,2022-09-26,2022-09-29,233,515.55,16.4,100422.95,Asia Pacific,Government Tender,Low
ORD03760,CUST299,PROD112,FACT04,2022-12-05,2022-12-17,379,103.2,15.0,33245.88,Asia Pacific,Online B2B,Low
ORD03761,CUST180,PROD099,FACT01,2023-01-27,2023-02-03,399,463.31,8.0,170071.83,Asia Pacific,Online B2B,Low
ORD03762,CUST473,PROD021,FACT09,2022-05-21,2022-05-24,33,204.47,12.2,5924.31,Asia Pacific,Direct,High
ORD03763,CUST077,PROD096,FACT09,2022-06-18,2022-06-28,395,401.82,24.7,119515.33,South Asia,Online B2B,High
ORD03764,CUST262,PROD057,FACT04,2024-11-06,2024-11-12,147,360.97,3.8,51046.21,South Asia,Government Tender,Medium
ORD03765,CUST229,PROD057,FACT10,2022-01-05,2022-01-15,170,364.06,11.6,54710.94,Asia Pacific,Distributor,Medium
ORD03766,CUST002,PROD037,FACT10,2023-09-11,2023-09-24,466,195.36,15.9,76562.76,Middle East,Direct,Medium
ORD03767,CUST017,PROD068,FACT04,2024-02-08,2024-02-22,214,95.16,12.2,17879.8,North America,Distributor,Low
ORD03768,CUST344,PROD117,FACT12,2023-11-11,2023-11-22,314,296.33,22.5,72111.91,Middle East,Online B2B,High
ORD03769,CUST012,PROD093,FACT07,2023-04-08,2023-04-14,228,509.7,7.5,107495.73,North America,Online B2B,Medium
ORD03770,CUST428,PROD007,FACT04,2023-01-17,2023-01-30,146,204.23,9.3,27044.55,Europe,Direct,High
ORD03771,CUST182,PROD077,FACT01,2023-04-27,2023-05-07,146,270.64,2.3,38604.63,Asia Pacific,Direct,Medium
ORD03772,CUST334,PROD046,FACT11,2023-09-17,2023-09-20,22,1433.14,21.2,24844.92,Asia Pacific,Online B2B,Medium
ORD03773,CUST007,PROD037,FACT09,2023-04-21,2023-05-03,89,205.89,24.6,13816.45,Europe,Distributor,High
ORD03774,CUST246,PROD061,FACT02,2023-04-10,2023-04-18,374,488.32,17.2,151219.03,Asia Pacific,Distributor,Low
ORD03775,CUST474,PROD022,FACT05,2023-05-09,2023-05-18,180,106.33,14.4,16383.33,Asia Pacific,Distributor,Medium
ORD03776,CUST416,PROD061,FACT04,2023-06-19,2023-06-23,300,516.54,10.5,138690.99,Asia Pacific,Distributor,Medium
ORD03777,CUST157,PROD077,FACT08,2023-09-23,2023-09-25,415,285.99,0.5,118092.42,South Asia,Direct,High
ORD03778,CUST174,PROD105,FACT06,2022-10-09,2022-10-12,265,192.47,14.4,43659.89,Middle East,Direct,Low
ORD03779,CUST487,PROD020,FACT07,2024-04-10,2024-04-21,50,364.1,20.5,14472.98,Asia Pacific,Distributor,Low
ORD03780,CUST329,PROD049,FACT02,2023-03-06,2023-03-12,230,561.19,2.8,125459.64,Middle East,Direct,High
ORD03781,CUST334,PROD118,FACT04,2023-08-04,2023-08-14,375,199.86,15.5,63330.64,Asia Pacific,Online B2B,High
ORD03782,CUST181,PROD053,FACT04,2024-05-07,2024-05-13,61,534.24,7.6,30111.9,Asia Pacific,Online B2B,Medium
ORD03783,CUST465,PROD038,FACT12,2022-09-10,2022-09-12,19,60.51,10.5,1028.97,Europe,Online B2B,Medium
ORD03784,CUST497,PROD090,FACT02,2023-07-17,2023-07-30,308,442.09,12.6,119007.09,Middle East,Government Tender,Medium
ORD03785,CUST281,PROD043,FACT10,2024-12-02,2024-12-04,311,162.69,1.2,49989.43,Europe,Direct,Medium
ORD03786,CUST309,PROD120,FACT04,2023-06-21,2023-07-05,25,659.75,9.8,14877.36,North America,Direct,Medium
ORD03787,CUST478,PROD118,FACT09,2024-06-16,2024-06-19,207,199.35,17.2,34167.79,Europe,Direct,Low
ORD03788,CUST237,PROD004,FACT08,2022-09-27,2022-09-29,325,417.34,9.0,123428.3,South Asia,Online B2B,Medium
ORD03789,CUST157,PROD021,FACT11,2023-09-08,2023-09-17,75,204.08,7.6,14142.74,South Asia,Distributor,High
ORD03790,CUST251,PROD099,FACT01,2024-07-24,2024-07-27,141,456.09,6.8,59935.7,Middle East,Direct,Medium
ORD03791,CUST221,PROD095,FACT08,2022-10-22,2022-11-04,418,232.13,13.1,84319.37,South Asia,Direct,High
ORD03792,CUST338,PROD020,FACT11,2024-06-01,2024-06-13,328,345.44,7.1,105259.71,Asia Pacific,Online B2B,Medium
ORD03793,CUST223,PROD107,FACT09,2023-04-17,2023-04-26,281,174.98,2.8,47792.64,South Asia,Distributor,Medium
ORD03794,CUST211,PROD118,FACT08,2024-03-27,2024-04-08,91,205.51,0.7,18570.5,Asia Pacific,Distributor,Low
ORD03795,CUST337,PROD095,FACT10,2022-02-14,2022-02-20,75,235.62,5.6,16681.9,Asia Pacific,Government Tender,High
ORD03796,CUST134,PROD007,FACT01,2024-03-09,2024-03-11,64,196.67,0.4,12536.53,North America,Online B2B,Low
ORD03797,CUST332,PROD062,FACT08,2024-05-29,2024-06-03,82,225.37,18.4,15079.96,Europe,Direct,Medium
ORD03798,CUST422,PROD015,FACT12,2023-11-09,2023-11-22,250,87.9,1.1,21733.28,South Asia,Distributor,High
ORD03799,CUST259,PROD037,FACT05,2022-07-26,2022-07-29,138,202.02,6.6,26038.76,Asia Pacific,Distributor,High
ORD03800,CUST495,PROD100,FACT09,2024-07-24,2024-07-31,97,591.77,24.7,43223.47,North America,Online B2B,High
ORD03801,CUST035,PROD020,FACT09,2023-03-18,2023-03-24,100,350.66,10.1,31524.33,Middle East,Direct,Low
ORD03802,CUST183,PROD079,FACT06,2024-12-24,2025-01-06,273,272.96,15.5,62967.78,Europe,Distributor,High
ORD03803,CUST303,PROD114,FACT03,2022-09-24,2022-10-04,241,417.42,10.1,90437.8,Asia Pacific,Distributor,High
ORD03804,CUST161,PROD083,FACT12,2023-02-03,2023-02-16,5,394.99,2.4,1927.55,Asia Pacific,Government Tender,High
ORD03805,CUST093,PROD048,FACT07,2022-08-12,2022-08-16,215,525.66,8.4,103523.48,Asia Pacific,Online B2B,Medium
ORD03806,CUST387,PROD076,FACT03,2023-10-27,2023-11-02,67,876.49,13.9,50562.08,South Asia,Distributor,Medium
ORD03807,CUST197,PROD046,FACT07,2024-07-23,2024-08-03,487,1358.47,13.3,573585.43,Middle East,Distributor,High
ORD03808,CUST315,PROD042,FACT08,2022-08-14,2022-08-22,357,445.7,23.4,121882.01,North America,Online B2B,Low
ORD03809,CUST206,PROD114,FACT05,2022-07-19,2022-07-29,394,396.16,3.0,151404.43,Europe,Online B2B,Low
ORD03810,CUST484,PROD042,FACT05,2023-05-19,2023-05-23,155,427.75,5.6,62588.38,Europe,Online B2B,Medium
ORD03811,CUST476,PROD015,FACT04,2022-01-11,2022-01-16,440,84.99,2.5,36460.71,Europe,Online B2B,Medium
ORD03812,CUST489,PROD024,FACT03,2024-06-27,2024-07-11,391,718.41,4.3,268819.68,South Asia,Online B2B,Medium
ORD03813,CUST352,PROD032,FACT12,2024-04-16,2024-04-30,369,209.97,14.4,66321.96,Asia Pacific,Direct,Low
ORD03814,CUST018,PROD011,FACT08,2024-09-05,2024-09-07,29,1109.25,4.9,30592.01,South Asia,Direct,Medium
ORD03815,CUST234,PROD103,FACT11,2022-10-04,2022-10-07,305,197.35,9.6,54413.34,Europe,Distributor,Medium
ORD03816,CUST488,PROD079,FACT06,2024-10-23,2024-10-27,423,283.08,21.1,94477.1,North America,Distributor,Medium
ORD03817,CUST382,PROD120,FACT06,2024-07-17,2024-07-28,454,643.82,7.7,269787.62,North America,Direct,Low
ORD03818,CUST333,PROD019,FACT02,2024-02-29,2024-03-08,9,209.34,19.2,1522.32,North America,Direct,Medium
ORD03819,CUST066,PROD041,FACT04,2022-01-05,2022-01-13,200,985.08,12.2,172980.05,North America,Distributor,Low
ORD03820,CUST244,PROD075,FACT05,2023-06-05,2023-06-07,445,648.73,15.0,245382.12,North America,Government Tender,High
ORD03821,CUST409,PROD078,FACT11,2022-10-07,2022-10-17,334,168.59,16.8,46849.14,South Asia,Distributor,Low
ORD03822,CUST276,PROD005,FACT10,2024-08-29,2024-09-02,438,356.51,14.0,134290.19,Europe,Direct,Low
ORD03823,CUST199,PROD045,FACT05,2022-11-13,2022-11-27,230,523.95,17.4,99540.02,Asia Pacific,Direct,Low
ORD03824,CUST459,PROD018,FACT03,2022-05-07,2022-05-21,393,463.0,21.7,142473.9,Europe,Direct,High
ORD03825,CUST453,PROD013,FACT10,2022-10-31,2022-11-04,316,466.29,18.6,119940.98,Asia Pacific,Government Tender,Medium
ORD03826,CUST413,PROD103,FACT05,2024-01-19,2024-01-22,308,188.2,23.3,44459.62,North America,Government Tender,Low
ORD03827,CUST018,PROD028,FACT05,2024-01-01,2024-01-05,377,155.67,6.7,54755.52,South Asia,Distributor,Low
ORD03828,CUST072,PROD108,FACT02,2023-05-05,2023-05-12,331,207.69,10.4,61595.87,Europe,Distributor,High
ORD03829,CUST155,PROD112,FACT05,2023-03-13,2023-03-27,267,99.62,17.0,22076.79,South Asia,Online B2B,Medium
ORD03830,CUST378,PROD083,FACT03,2024-11-27,2024-12-08,360,411.83,22.9,114307.53,Asia Pacific,Direct,High
ORD03831,CUST170,PROD118,FACT03,2023-04-28,2023-05-03,163,202.5,14.9,28089.38,Asia Pacific,Distributor,Medium
ORD03832,CUST322,PROD076,FACT05,2024-09-18,2024-09-21,75,917.66,3.6,66346.82,Europe,Distributor,High
ORD03833,CUST355,PROD002,FACT09,2022-11-11,2022-11-20,292,460.08,7.1,124804.98,Europe,Online B2B,High
ORD03834,CUST282,PROD103,FACT02,2024-07-27,2024-08-10,183,199.41,1.2,36054.13,Europe,Online B2B,Medium
ORD03835,CUST151,PROD050,FACT09,2022-01-17,2022-01-19,387,549.98,12.1,187088.35,Asia Pacific,Distributor,High
ORD03836,CUST261,PROD048,FACT03,2024-07-28,2024-08-08,109,488.09,23.9,40486.58,Asia Pacific,Government Tender,Low
ORD03837,CUST080,PROD004,FACT12,2024-09-06,2024-09-15,339,402.55,8.2,125274.37,Asia Pacific,Distributor,Medium
ORD03838,CUST106,PROD037,FACT07,2023-03-23,2023-03-26,200,202.39,15.9,34042.0,North America,Online B2B,Medium
